RideId,Date,Time,Wait,Name,OpeningDate,Tier,Location,IntellectualProp,Status,Temperature,CloudCover,SimpleStatus,RainAccumulation,ParkId,ParkOpen,ParkClose,EMHOpen,EMHClose,ParkName
6,2018-05-10,20:45,10,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
10,2018-05-10,20:45,35,"Expedition Everest",2006-04-07,super_headliner,Asia,None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,20:45,10,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,20:45,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,20:45,75,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,20:45,80,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,20:45,30,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,20:45,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
2,2018-05-10,21:00,85,"Avatar Flight of Passage",2017-05-27,super_headliner,Pandora,Avatar,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
6,2018-05-10,21:00,10,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,21:00,10,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,21:00,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,21:00,65,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,21:00,80,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,21:00,20,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,21:00,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"clear sky",79.07,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
2,2018-05-10,21:15,85,"Avatar Flight of Passage",2017-05-27,super_headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
6,2018-05-10,21:15,10,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
10,2018-05-10,21:15,20,"Expedition Everest",2006-04-07,super_headliner,Asia,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,21:15,5,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,21:15,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,21:15,25,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,21:15,80,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,21:15,40,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,21:15,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
2,2018-05-10,21:30,95,"Avatar Flight of Passage",2017-05-27,super_headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
6,2018-05-10,21:30,5,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,21:30,10,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,21:30,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,21:30,15,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,21:30,60,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,21:30,10,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,21:30,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
2,2018-05-10,21:45,90,"Avatar Flight of Passage",2017-05-27,super_headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
6,2018-05-10,21:45,5,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,21:45,15,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,21:45,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,21:45,15,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,21:45,15,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,21:45,10,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,21:45,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"clear sky",76.1,1,Clear,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
2,2018-05-10,22:00,105,"Avatar Flight of Passage",2017-05-27,super_headliner,Pandora,Avatar,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
6,2018-05-10,22:00,5,DINOSAUR,1998-04-22,super_headliner,"DinoLand U.S.A.",Dinosaur,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
14,2018-05-10,22:00,10,"Its Tough to be a Bug!",1998-04-22,major_attraction,"Discovery Island",Pixar,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
18,2018-05-10,22:00,5,"Kali River Rapids",1999-02-15,headliner,Asia,None,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
19,2018-05-10,22:00,15,"Kilimanjaro Safaris",1998-04-22,super_headliner,Africa,None,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
40,2018-05-10,22:00,10,"Navi River Journey",2017-05-27,headliner,Pandora,Avatar,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
43,2018-05-10,22:00,10,"Primeval Whirl",2002-04-18,minor_attraction,"DinoLand U.S.A.",None,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
62,2018-05-10,22:00,5,"TriceraTop Spin",2002-03-31,minor_attraction,"DinoLand U.S.A.",None,"scattered clouds",75.9,40,Clouds,0,4,"9:00 AM","10:00 PM","8:00 AM","9:00 AM","Animal Kingdom"
26,2018-05-11,00:00,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",72.75,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,00:00,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",72.75,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,00:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",71.83,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,00:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",71.83,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,00:30,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",71.83,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,00:30,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",71.83,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,00:45,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"scattered clouds",71.42,32,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,00:45,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"scattered clouds",71.42,32,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,01:00,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"scattered clouds",71.44,32,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,01:00,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"scattered clouds",71.44,32,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,01:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",72.12,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,01:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",72.12,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,01:30,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",72.12,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,01:30,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",72.12,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,01:45,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",71.2,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,01:45,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",71.2,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,07:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,fog,67.1,20,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,07:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,fog,67.1,20,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,07:45,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,fog,67.35,5,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,07:45,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,fog,67.35,5,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,08:00,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,fog,67.35,5,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,08:00,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,fog,67.35,5,Fog,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,08:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"broken clouds",69.78,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,08:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"broken clouds",69.78,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,08:30,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"broken clouds",69.76,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,08:30,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"broken clouds",69.76,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,08:45,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"broken clouds",69.8,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,08:45,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"broken clouds",69.8,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,09:00,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"broken clouds",69.8,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,09:00,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"broken clouds",69.8,75,Clouds,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
1,2018-05-11,09:15,20,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
3,2018-05-11,09:15,5,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
4,2018-05-11,09:15,15,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
7,2018-05-11,09:15,15,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
8,2018-05-11,09:15,15,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
13,2018-05-11,09:15,25,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
15,2018-05-11,09:15,10,"Its a small world",1971-10-01,major_attraction,Fantasyland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
17,2018-05-11,09:15,10,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
21,2018-05-11,09:15,5,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
22,2018-05-11,09:15,25,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
25,2018-05-11,09:15,25,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
26,2018-05-11,09:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
27,2018-05-11,09:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
32,2018-05-11,09:15,15,"Meet Mickey Mouse at Town Square Theater",2011-04-01,minor_attraction,"Magic Kingdom",Fab5,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
33,2018-05-11,09:15,20,"Meet Rapunzel and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
34,2018-05-11,09:15,5,"Meet Tinker Bell at Town Square Theater",2014-05-20,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
36,2018-05-11,09:15,5,"Mickeys PhilharMagic",2003-10-08,major_attraction,Fantasyland,Fab5,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
41,2018-05-11,09:15,40,"Peter Pans Flight",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
42,2018-05-11,09:15,10,"Pirates of the Caribbean",1973-12-17,headliner,Adventureland,Pirates,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
44,2018-05-11,09:15,5,"Prince Charming Regal Carrousel",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
47,2018-05-11,09:15,65,"Seven Dwarfs Mine Train",2014-05-28,major_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
49,2018-05-11,09:15,15,"Space Mountain",1975-01-15,super_headliner,Tomorrowland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
51,2018-05-11,09:15,5,"Splash Mountain",1992-07-17,super_headliner,Frontierland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
55,2018-05-11,09:15,5,"The Barnstormer",1996-10-01,minor_attraction,Fantasyland,Fab5,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
56,2018-05-11,09:15,5,"The Magic Carpets of Aladdin",2001-05-23,minor_attraction,Adventureland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
57,2018-05-11,09:15,20,"The Many Adventures of Winnie the Pooh",1999-06-05,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
60,2018-05-11,09:15,10,"Tomorrowland Speedway",1971-10-01,major_attraction,Tomorrowland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
64,2018-05-11,09:15,5,"Under the Sea ~ Journey of The Little Mermaid",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
1,2018-05-11,09:45,25,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
3,2018-05-11,09:45,25,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
4,2018-05-11,09:45,15,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
7,2018-05-11,09:45,10,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
8,2018-05-11,09:45,25,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
13,2018-05-11,09:45,20,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
15,2018-05-11,09:45,10,"Its a small world",1971-10-01,major_attraction,Fantasyland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
17,2018-05-11,09:45,40,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
21,2018-05-11,09:45,5,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
22,2018-05-11,09:45,15,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
25,2018-05-11,09:45,20,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",74.53,1,Clear,0,1,"9:00 AM","11:00 PM","8:00 AM","9:00 AM","Magic Kingdom"
